IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
9,Bayern,LK Passau,A35-A59,M,1,0,660774,2020-03-18T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,2,0,660775,2020-03-21T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,2,0,660776,2020-03-23T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,1,0,660777,2020-03-24T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,2,0,660778,2020-03-25T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,3,0,660779,2020-03-26T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,4,0,660780,2020-03-27T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,3,0,660781,2020-03-28T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,1,0,660782,2020-03-30T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,M,4,0,660783,2020-03-31T00:00:00.000Z,09275,02.04.2020 00:00,1,-9
9,Bayern,LK Passau,A35-A59,M,2,0,660784,2020-04-01T00:00:00.000Z,09275,02.04.2020 00:00,1,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660785,2020-03-13T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,2,0,660786,2020-03-14T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660787,2020-03-17T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660788,2020-03-19T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660789,2020-03-20T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660790,2020-03-23T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,5,0,660791,2020-03-25T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,2,0,660792,2020-03-26T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,2,0,660793,2020-03-27T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,4,0,660794,2020-03-28T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,3,0,660795,2020-03-30T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660796,2020-03-30T00:00:00.000Z,09275,02.04.2020 00:00,1,-9
9,Bayern,LK Passau,A35-A59,W,1,0,660797,2020-03-31T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A35-A59,W,7,0,660798,2020-03-31T00:00:00.000Z,09275,02.04.2020 00:00,1,-9
9,Bayern,LK Passau,A35-A59,W,3,0,660799,2020-04-01T00:00:00.000Z,09275,02.04.2020 00:00,1,-9
9,Bayern,LK Passau,A60-A79,M,2,0,660800,2020-03-18T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A60-A79,M,2,0,660801,2020-03-21T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A60-A79,M,2,0,660802,2020-03-24T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
9,Bayern,LK Passau,A60-A79,M,2,0,660803,2020-03-25T00:00:00.000Z,09275,02.04.2020 00:00,0,-9
