IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
9,Bayern,LK Ebersberg,A80+,M,1,0,833232,2020-03-25T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,M,1,0,833233,2020-03-26T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,M,2,0,833234,2020-03-28T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,M,1,0,833235,2020-03-31T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,M,1,0,833236,2020-04-01T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,W,1,0,833237,2020-03-25T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,W,1,0,833238,2020-03-31T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,W,1,0,833239,2020-04-01T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Ebersberg,A80+,W,1,0,833240,2020-04-04T00:00:00.000Z,09175,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A00-A04,M,1,0,833241,2020-03-26T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A00-A04,W,1,0,833242,2020-03-21T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A05-A14,M,1,0,833243,2020-03-19T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A05-A14,M,1,0,833244,2020-03-31T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A05-A14,W,1,0,833245,2020-04-01T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,1,0,833246,2020-03-17T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,1,0,833247,2020-03-18T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,2,0,833248,2020-03-19T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,1,0,833249,2020-03-23T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,1,0,833250,2020-03-24T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,2,0,833251,2020-03-28T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,2,0,833252,2020-03-31T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,M,2,0,833253,2020-04-02T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,2,0,833254,2020-03-21T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,1,0,833255,2020-03-23T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,2,0,833256,2020-03-26T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,1,0,833257,2020-03-27T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,3,0,833258,2020-03-28T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,2,0,833259,2020-03-31T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,1,0,833260,2020-04-01T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A15-A34,W,1,0,833261,2020-04-04T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833262,2020-03-12T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833263,2020-03-18T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,3,0,833264,2020-03-19T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833265,2020-03-20T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,3,0,833266,2020-03-21T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833267,2020-03-22T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,5,0,833268,2020-03-25T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833269,2020-03-26T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,2,0,833270,2020-03-27T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,2,0,833271,2020-03-28T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,3,0,833272,2020-03-30T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,2,0,833273,2020-03-31T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833274,2020-04-01T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833275,2020-04-02T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,3,0,833276,2020-04-03T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,M,1,0,833277,2020-04-04T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833278,2020-03-13T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833279,2020-03-18T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833280,2020-03-19T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833281,2020-03-20T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,3,0,833282,2020-03-21T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833283,2020-03-22T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833284,2020-03-23T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,3,0,833285,2020-03-24T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,2,0,833286,2020-03-26T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,8,0,833287,2020-03-28T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833288,2020-03-30T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,5,0,833289,2020-03-31T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,3,0,833290,2020-04-01T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,5,0,833291,2020-04-03T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,3,0,833292,2020-04-04T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",0,-9
9,Bayern,LK Eichstätt,A35-A59,W,1,0,833293,2020-04-05T00:00:00.000Z,09176,"06.04.2020, 00:00 Uhr",1,-9
