IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
9,Bayern,SK München,A00-A04,M,1,0,575538,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,M,1,0,575539,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,M,1,0,575540,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A00-A04,M,1,0,575541,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,1,0,575542,2020-03-16T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,2,0,575543,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,3,0,575544,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,2,0,575545,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,2,0,575546,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,-1,0,575547,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,-1,-9
9,Bayern,SK München,A00-A04,W,1,0,575548,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A00-A04,W,2,0,575549,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575550,2020-03-05T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575551,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575552,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575553,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575554,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,3,0,575555,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,3,0,575556,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,6,0,575557,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575558,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,4,0,575559,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,4,0,575560,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,10,0,575561,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,1,0,575562,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,M,2,0,575563,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A05-A14,unbekannt,1,0,575564,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575565,2020-03-10T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,2,0,575566,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575567,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,2,0,575568,2020-03-14T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,2,0,575569,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575570,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,3,0,575571,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575572,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575573,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575574,2020-03-22T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575575,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,5,0,575576,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,6,0,575577,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,5,0,575578,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A05-A14,W,1,0,575579,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,M,1,0,575580,2020-02-03T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,1,0,575581,2020-02-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,2,0,575582,2020-03-06T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,2,0,575583,2020-03-09T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,6,0,575584,2020-03-10T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,1,0,575585,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,3,0,575586,2020-03-12T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,5,0,575587,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,10,0,575588,2020-03-14T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,5,0,575589,2020-03-15T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,16,0,575590,2020-03-16T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,24,0,575591,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,31,0,575592,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,31,0,575593,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,49,0,575594,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,32,0,575595,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,14,0,575596,2020-03-22T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,16,0,575597,2020-03-23T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,24,0,575598,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,37,0,575599,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,40,0,575600,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,1,0,575601,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,M,36,0,575602,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,8,0,575603,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,M,2,0,575604,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,M,2,0,575605,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,M,12,0,575606,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,unbekannt,1,0,575607,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,unbekannt,1,0,575608,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,1,0,575609,2020-01-29T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,2,0,575610,2020-03-05T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,1,0,575611,2020-03-09T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,3,0,575612,2020-03-10T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,3,0,575613,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,6,0,575614,2020-03-12T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,15,0,575615,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,7,0,575616,2020-03-14T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,4,0,575617,2020-03-15T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,11,0,575618,2020-03-16T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,27,0,575619,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,35,0,575620,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,26,0,575621,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,31,0,575622,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,43,0,575623,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,12,0,575624,2020-03-22T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,17,0,575625,2020-03-23T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,27,0,575626,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,51,0,575627,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,42,0,575628,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,31,0,575629,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,9,0,575630,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,W,-1,0,575631,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,-1,-9
9,Bayern,SK München,A15-A34,W,7,0,575632,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,1,0,575633,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A15-A34,W,2,0,575634,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A15-A34,W,14,0,575635,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,M,1,0,575636,2020-02-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,1,0,575637,2020-02-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,1,0,575638,2020-03-02T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,2,0,575639,2020-03-04T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,1,0,575640,2020-03-05T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,3,0,575641,2020-03-06T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,7,0,575642,2020-03-09T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,6,0,575643,2020-03-10T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,5,0,575644,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,2,0,575645,2020-03-12T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,11,0,575646,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,18,0,575647,2020-03-14T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,6,0,575648,2020-03-15T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,17,0,575649,2020-03-16T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,41,0,575650,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,67,0,575651,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,1,1,575652,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,0
9,Bayern,SK München,A35-A59,M,44,0,575653,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,51,0,575654,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,40,0,575655,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,32,0,575656,2020-03-22T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,14,0,575657,2020-03-23T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,38,0,575658,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,-1,0,575659,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,-1,-9
9,Bayern,SK München,A35-A59,M,48,0,575660,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,58,0,575661,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,1,0,575662,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,M,39,0,575663,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,14,0,575664,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,M,13,0,575665,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,4,0,575666,2020-03-28T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,M,1,0,575667,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,M,20,0,575668,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,M,3,0,575669,2020-03-30T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,unbekannt,1,0,575670,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
