IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
9,Bayern,LK Mühldorf a.Inn,A15-A34,W,5,0,629787,2020-03-28T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A15-A34,W,4,0,629788,2020-03-29T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A15-A34,W,2,0,629789,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A15-A34,W,2,0,629790,2020-03-31T00:00:00.000Z,09183,01.04.2020 00:00,1,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,1,0,629791,2020-03-17T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,3,0,629792,2020-03-19T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,4,0,629793,2020-03-21T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,2,0,629794,2020-03-22T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,4,0,629795,2020-03-25T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,3,0,629796,2020-03-27T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,1,0,629797,2020-03-28T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,4,0,629798,2020-03-29T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,3,0,629799,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,M,1,0,629800,2020-03-31T00:00:00.000Z,09183,01.04.2020 00:00,1,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,1,0,629801,2020-03-17T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,1,0,629802,2020-03-18T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,1,0,629803,2020-03-19T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,1,0,629804,2020-03-22T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,1,0,629805,2020-03-24T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,2,0,629806,2020-03-25T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,4,0,629807,2020-03-27T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,5,0,629808,2020-03-28T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,4,0,629809,2020-03-29T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A35-A59,W,1,0,629810,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,1,0,629811,2020-03-17T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,2,0,629812,2020-03-18T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,1,0,629813,2020-03-23T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,2,0,629814,2020-03-24T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,4,0,629815,2020-03-27T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,2,0,629816,2020-03-28T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,2,0,629817,2020-03-29T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,1,1,629818,2020-03-29T00:00:00.000Z,09183,01.04.2020 00:00,0,0
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,1,0,629819,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,M,1,0,629820,2020-03-31T00:00:00.000Z,09183,01.04.2020 00:00,1,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629821,2020-03-17T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,2,0,629822,2020-03-21T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629823,2020-03-22T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629824,2020-03-23T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629825,2020-03-24T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629826,2020-03-25T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629827,2020-03-26T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,2,0,629828,2020-03-27T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,3,0,629829,2020-03-29T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629830,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A60-A79,W,1,0,629831,2020-03-31T00:00:00.000Z,09183,01.04.2020 00:00,1,-9
9,Bayern,LK Mühldorf a.Inn,A80+,M,1,0,629832,2020-03-18T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,M,1,0,629833,2020-03-21T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,M,1,0,629834,2020-03-24T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,M,2,0,629835,2020-03-27T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,M,1,1,629836,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,0,1
9,Bayern,LK Mühldorf a.Inn,A80+,W,2,0,629837,2020-03-21T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,0,629838,2020-03-22T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,0,629839,2020-03-23T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,1,629840,2020-03-24T00:00:00.000Z,09183,01.04.2020 00:00,0,0
9,Bayern,LK Mühldorf a.Inn,A80+,W,3,0,629841,2020-03-24T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,2,0,629842,2020-03-25T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,0,629843,2020-03-27T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,0,629844,2020-03-28T00:00:00.000Z,09183,01.04.2020 00:00,0,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,0,629845,2020-03-30T00:00:00.000Z,09183,01.04.2020 00:00,1,-9
9,Bayern,LK Mühldorf a.Inn,A80+,W,1,1,629846,2020-03-31T00:00:00.000Z,09183,01.04.2020 00:00,1,1
9,Bayern,LK München,A00-A04,M,1,0,629847,2020-03-17T00:00:00.000Z,09184,01.04.2020 00:00,0,-9
9,Bayern,LK München,A00-A04,unbekannt,1,0,629848,2020-03-20T00:00:00.000Z,09184,01.04.2020 00:00,0,-9
9,Bayern,LK München,A00-A04,unbekannt,1,0,629849,2020-03-24T00:00:00.000Z,09184,01.04.2020 00:00,0,-9
9,Bayern,LK München,A00-A04,W,1,0,629850,2020-03-19T00:00:00.000Z,09184,01.04.2020 00:00,0,-9
